time-step	lambda
1199	-0.819944
1200	-0.819745
1201	-0.819549
1202	-0.819357
1203	-0.819169
1204	-0.818984
1205	-0.818804
1206	-0.818628
1207	-0.818456
1208	-0.818288
1209	-0.818124
1210	-0.817964
1211	-0.817809
1212	-0.817658
1213	-0.817512
1214	-0.81737
1215	-0.817232
1216	-0.817099
1217	-0.81697
1218	-0.816845
1219	-0.816725
1220	-0.816609
1221	-0.816496
1222	-0.816388
1223	-0.816283
1224	-0.816182
1225	-0.816083
1226	-0.815988
1227	-0.815895
1228	-0.815805
1229	-0.815716
1230	-0.81563
1231	-0.815544
1232	-0.815459
1233	-0.815375
1234	-0.81529
1235	-0.815205
1236	-0.815119
1237	-0.815032
1238	-0.814943
1239	-0.814852
1240	-0.814759
1241	-0.814663
1242	-0.814563
1243	-0.81446
1244	-0.814353
1245	-0.814242
1246	-0.814127
1247	-0.814007
1248	-0.813883
1249	-0.813754
1250	-0.813619
1251	-0.81348
1252	-0.813336
1253	-0.813186
1254	-0.813031
1255	-0.812872
1256	-0.812707
1257	-0.812538
1258	-0.812363
1259	-0.812184
1260	-0.812001
1261	-0.811814
1262	-0.811622
1263	-0.811427
1264	-0.811228
1265	-0.811026
1266	-0.81082
1267	-0.810612
1268	-0.810402
1269	-0.810189
1270	-0.809975
1271	-0.809759
1272	-0.809542
1273	-0.809324
1274	-0.809105
1275	-0.808886
1276	-0.808668
1277	-0.808449
1278	-0.808232
1279	-0.808015
1280	-0.8078
1281	-0.807587
1282	-0.807376
1283	-0.807167
1284	-0.806962
1285	-0.806759
1286	-0.80656
1287	-0.806365
1288	-0.806175
1289	-0.805989
1290	-0.805808
1291	-0.805633
1292	-0.805463
1293	-0.8053
1294	-0.805143
1295	-0.804994
1296	-0.804852
1297	-0.804718
1298	-0.804592
1299	-0.804474
1300	-0.804365
1301	-0.804266
1302	-0.804176
1303	-0.804096
1304	-0.804027
1305	-0.803968
1306	-0.80392
1307	-0.803882
1308	-0.803856
1309	-0.803842
1310	-0.803839
1311	-0.803848
1312	-0.803869
1313	-0.803901
1314	-0.803946
1315	-0.804002
1316	-0.804071
1317	-0.804151
1318	-0.804242
1319	-0.804345
1320	-0.804458
1321	-0.804583
1322	-0.804717
1323	-0.804861
1324	-0.805015
1325	-0.805178
1326	-0.805348
1327	-0.805526
1328	-0.805711
1329	-0.805902
1330	-0.806099
1331	-0.8063
1332	-0.806505
1333	-0.806713
1334	-0.806924
1335	-0.807136
1336	-0.807348
1337	-0.80756
1338	-0.807772
1339	-0.807982
1340	-0.808189
1341	-0.808393
1342	-0.808594
1343	-0.808789
1344	-0.80898
1345	-0.809165
1346	-0.809343
1347	-0.809515
1348	-0.80968
1349	-0.809836
1350	-0.809985
1351	-0.810124
1352	-0.810255
1353	-0.810377
1354	-0.810489
1355	-0.810592
1356	-0.810684
1357	-0.810767
1358	-0.810839
1359	-0.810901
1360	-0.810952
1361	-0.810993
1362	-0.811023
1363	-0.811043
1364	-0.811053
1365	-0.811051
1366	-0.81104
1367	-0.811018
1368	-0.810985
1369	-0.810943
1370	-0.81089
1371	-0.810828
1372	-0.810756
1373	-0.810674
1374	-0.810582
1375	-0.810481
1376	-0.810371
1377	-0.810253
1378	-0.810125
1379	-0.809989
1380	-0.809844
1381	-0.809691
1382	-0.80953
1383	-0.809361
1384	-0.809185
1385	-0.809001
1386	-0.808809
1387	-0.80861
1388	-0.808404
1389	-0.808192
1390	-0.807972
