time-step	lambda
1205	-0.958339
1206	-0.958286
1207	-0.958227
1208	-0.958164
1209	-0.958095
1210	-0.958021
1211	-0.957942
1212	-0.957858
1213	-0.957769
1214	-0.957675
1215	-0.957576
1216	-0.957473
1217	-0.957364
1218	-0.957251
1219	-0.957133
1220	-0.957011
1221	-0.956884
1222	-0.956753
1223	-0.956617
1224	-0.956477
1225	-0.956333
1226	-0.956184
1227	-0.956032
1228	-0.955876
1229	-0.955716
1230	-0.955552
1231	-0.955384
1232	-0.955213
1233	-0.955039
1234	-0.954861
1235	-0.95468
1236	-0.954496
1237	-0.954309
1238	-0.954119
1239	-0.953926
1240	-0.95373
1241	-0.953532
1242	-0.953332
1243	-0.953129
1244	-0.952924
1245	-0.952717
1246	-0.952508
1247	-0.952297
1248	-0.952084
1249	-0.95187
1250	-0.951654
1251	-0.951437
1252	-0.951219
1253	-0.951
1254	-0.950779
1255	-0.950558
1256	-0.950336
1257	-0.950113
1258	-0.94989
1259	-0.949666
1260	-0.949442
1261	-0.949218
1262	-0.948994
1263	-0.948769
1264	-0.948545
1265	-0.948321
1266	-0.948097
1267	-0.947874
1268	-0.947651
1269	-0.947429
1270	-0.947207
1271	-0.946986
1272	-0.946766
1273	-0.946547
1274	-0.946328
1275	-0.946111
1276	-0.945895
1277	-0.94568
1278	-0.945466
1279	-0.945254
1280	-0.945042
1281	-0.944833
1282	-0.944624
1283	-0.944417
1284	-0.944212
1285	-0.944008
1286	-0.943805
1287	-0.943604
1288	-0.943405
1289	-0.943208
1290	-0.943011
1291	-0.942817
1292	-0.942624
1293	-0.942433
1294	-0.942243
1295	-0.942055
1296	-0.941869
1297	-0.941684
1298	-0.941501
1299	-0.941319
1300	-0.941139
1301	-0.94096
1302	-0.940783
1303	-0.940607
1304	-0.940433
1305	-0.94026
1306	-0.940089
1307	-0.939918
1308	-0.93975
1309	-0.939582
1310	-0.939416
1311	-0.939251
1312	-0.939087
1313	-0.938924
1314	-0.938763
1315	-0.938602
1316	-0.938443
1317	-0.938285
1318	-0.938128
1319	-0.937972
1320	-0.937817
1321	-0.937662
1322	-0.937509
1323	-0.937357
1324	-0.937206
1325	-0.937055
1326	-0.936906
1327	-0.936758
1328	-0.93661
1329	-0.936464
1330	-0.936318
1331	-0.936174
1332	-0.93603
1333	-0.935888
1334	-0.935746
1335	-0.935606
1336	-0.935466
1337	-0.935328
1338	-0.935191
1339	-0.935055
1340	-0.93492
1341	-0.934787
1342	-0.934655
1343	-0.934524
1344	-0.934395
1345	-0.934267
1346	-0.934141
1347	-0.934017
1348	-0.933894
1349	-0.933772
1350	-0.933653
1351	-0.933535
1352	-0.93342
1353	-0.933306
1354	-0.933194
1355	-0.933085
1356	-0.932977
1357	-0.932872
1358	-0.93277
1359	-0.932669
1360	-0.932571
1361	-0.932476
1362	-0.932383
1363	-0.932293
1364	-0.932206
1365	-0.932121
1366	-0.932039
1367	-0.93196
1368	-0.931885
1369	-0.931812
1370	-0.931742
1371	-0.931675
1372	-0.931612
1373	-0.931551
1374	-0.931494
1375	-0.931441
1376	-0.93139
1377	-0.931343
1378	-0.931299
1379	-0.931259
1380	-0.931222
1381	-0.931189
1382	-0.931159
1383	-0.931132
1384	-0.931109
1385	-0.93109
1386	-0.931073
1387	-0.931061
1388	-0.931051
1389	-0.931046
1390	-0.931043
1391	-0.931044
1392	-0.931048
1393	-0.931056
1394	-0.931067
1395	-0.931081
1396	-0.931099
1397	-0.931119
1398	-0.931143
1399	-0.93117
1400	-0.9312
1401	-0.931233
1402	-0.931268
1403	-0.931307
1404	-0.931349
1405	-0.931393
1406	-0.93144
1407	-0.93149
1408	-0.931543
1409	-0.931598
1410	-0.931655
1411	-0.931715
1412	-0.931777
1413	-0.931842
1414	-0.931909
1415	-0.931978
1416	-0.932049
1417	-0.932123
1418	-0.932198
1419	-0.932275
1420	-0.932355
1421	-0.932436
1422	-0.932519
1423	-0.932603
1424	-0.932689
1425	-0.932777
1426	-0.932867
1427	-0.932958
1428	-0.93305
1429	-0.933144
1430	-0.933239
1431	-0.933336
1432	-0.933433
1433	-0.933532
1434	-0.933632
1435	-0.933734
1436	-0.933836
1437	-0.933939
1438	-0.934044
1439	-0.934149
1440	-0.934255
1441	-0.934362
1442	-0.93447
1443	-0.934578
1444	-0.934687
1445	-0.934797
1446	-0.934908
1447	-0.935019
1448	-0.935131
1449	-0.935243
1450	-0.935356
1451	-0.935469
1452	-0.935583
1453	-0.935697
1454	-0.935811
