timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
184801	0.399637	0.388146	0.000188209	0.597113	0.579944	27.5361	-7.43979	-7.42261	27.6355	-6.84268	-6.84266	0.000262745	-0.433899	-0.333596	0.0100717
185001	0.381671	0.388131	0.000187955	0.570269	0.579922	27.4989	-7.41281	-7.42259	27.5984	-6.84254	-6.84266	0.0002634	-0.283993	-0.333512	0.0100562
185201	0.36417	0.388141	0.000187863	0.544121	0.579937	27.4856	-7.38658	-7.4226	27.5848	-6.84246	-6.84266	0.000264873	-0.165773	-0.333586	0.0100504
185401	0.418053	0.388124	0.000188353	0.624629	0.579912	27.5572	-7.46725	-7.42258	27.6571	-6.84263	-6.84266	0.000268276	-0.553914	-0.333495	0.0100698
185601	0.394328	0.388139	0.000188519	0.589182	0.579935	27.5815	-7.43181	-7.4226	27.6811	-6.84263	-6.84266	0.000267784	-0.378107	-0.333606	0.0100746
185801	0.404333	0.388128	0.000188735	0.604131	0.579918	27.6132	-7.44678	-7.42258	27.7132	-6.84265	-6.84266	0.000269135	-0.449929	-0.333542	0.0100818
186001	0.376514	0.388115	0.000188974	0.562565	0.579899	27.6481	-7.40509	-7.42256	27.7485	-6.84252	-6.84266	0.000270526	-0.252628	-0.333479	0.0100893
186201	0.377593	0.388117	0.000188723	0.564177	0.579902	27.6113	-7.40681	-7.42256	27.7115	-6.84263	-6.84266	0.000270292	-0.254149	-0.333486	0.0100755
186401	0.401634	0.388125	0.000188648	0.600098	0.579914	27.6004	-7.44264	-7.42258	27.7003	-6.84255	-6.84266	0.000270186	-0.430927	-0.333553	0.0100718
186601	0.3777	0.388098	0.000188771	0.564336	0.579873	27.6183	-7.40689	-7.42254	27.7188	-6.84256	-6.84266	0.00027273	-0.260169	-0.333382	0.0100711
